222	28778
223	29125
224	29357
225	29474
226	29476
227	29361
228	29131
229	28787
230	28330
231	27761
232	27083
233	26299
234	25412
235	24424
236	23341
237	22166
238	20904
239	19560
240	18139
241	16647
242	15089
243	13472
244	11802
245	10086
246	8330
247	6541
248	4727
249	2894
250	1050
251	-798
252	-2643
253	-4478
254	-6295
255	-8088
256	-9848
257	-11570
258	-13247
259	-14872
260	-16438
261	-17939
262	-19370
263	-20725
264	-21999
265	-23186
266	-24282
267	-25283
268	-26184
269	-26983
270	-27675
271	-28259
272	-28731
273	-29091
274	-29337
275	-29467
276	-29481
277	-29380
278	-29163
279	-28832
280	-28387
281	-27831
282	-27166
283	-26393
284	-25518
285	-24541
286	-23469
287	-22304
288	-21052
289	-19717
290	-18304
291	-16819
292	-15269
293	-13658
294	-11994
295	-10283
296	-8531
297	-6746
298	-4934
299	-3103
300	-1260
301	588
302	2434
303	4270
304	6090
305	7885
306	9650
307	11377
308	13059
309	14690
310	16263
311	17772
312	19212
313	20575
314	21859
315	23056
316	24162
317	25174
318	26087
319	26897
320	27602
321	28198
322	28683
323	29056
324	29315
325	29458
326	29486
327	29397
328	29194
329	28875
330	28443
331	27900
332	27247
333	26486
334	25622
335	24657
336	23595
337	22441
338	21198
339	19872
340	18468
341	16992
342	15448
343	13844
344	12186
345	10479
346	8732
347	6950
348	5141
349	3312
350	1469
351	-378
352	-2224
353	-4062
354	-5884
355	-7683
356	-9451
357	-11183
358	-12870
359	-14507
360	-16087
361	-17604
362	-19052
363	-20424
364	-21717
365	-22924
366	-24041
367	-25064
368	-25988
369	-26810
370	-27527
371	-28136
372	-28634
373	-29019
374	-29291
375	-29447
376	-29488
377	-29413
378	-29223
379	-28917
380	-28498
381	-27967
382	-27326
383	-26578
384	-25726
385	-24772
386	-23721
387	-22577
388	-21344
389	-20027
390	-18632
391	-17163
392	-15627
393	-14029
394	-12377
395	-10676
396	-8932
397	-7154
398	-5348
399	-3520
400	-1679
401	168
402	2015
403	3854
404	5678
405	7480
406	9252
407	10988
408	12681
409	14324
410	15911
411	17435
412	18891
413	20272
414	21574
415	22791
416	23919
417	24953
418	25888
419	26722
420	27451
421	28072
422	28583
423	28981
424	29266
425	29435
426	29489
427	29428
428	29250
429	28958
430	28551
431	28033
432	27405
433	26669
434	25828
435	24885
436	23845
437	22711
438	21488
439	20181
440	18794
441	17333
442	15805
443	14214
444	12567
445	10871
446	9132
447	7358
448	5554
449	3729
450	1889
451	42
452	-1805
453	-3646
454	-5472
455	-7276
456	-9052
457	-10793
458	-12491
459	-14140
460	-15734
461	-17265
462	-18729
463	-20119
464	-21431
465	-22658
466	-23796
467	-24840
468	-25787
469	-26633
470	-27374
471	-28007
472	-28530
473	-28942
474	-29239
475	-29422
476	-29489
477	-29440
478	-29276
479	-28997
480	-28603
481	-28098
482	-27482
483	-26758
484	-25928
485	-24997
486	-23968
487	-22845
488	-21631
489	-20333
490	-18955
491	-17503
492	-15982
493	-14397
494	-12757
495	-11066
496	-9332
497	-7561
498	-5760
499	-3937
500	-2099
501	-252
502	1595
503	3437
504	5265
505	7073
506	8852
507	10597
508	12300
509	13955
510	15555
511	17094
512	18566
513	19965
514	21286
515	22522
516	23671
517	24726
518	25684
519	26542
520	27295
521	27940
522	28476
523	28901
524	29211
525	29407
526	29487
527	29452
528	29301
529	29034
530	28654
531	28161
532	27557
533	26845
534	26028
535	25108
536	24090
537	22977
538	21774
539	20485
540	19116
541	17671
542	16158
543	14580
544	12946
545	11261
546	9531
547	7764
548	5966
549	4145
550	2308
551	462
552	-1386
553	-3228
554	-5058
555	-6868
556	-8652
557	-10401
558	-12109
559	-13770
560	-15377
561	-16923
562	-18403
563	-19810
564	-21140
565	-22386
566	-23545
567	-24611
568	-25581
569	-26449
570	-27214
571	-27873
572	-28421
573	-28858
574	-29182
575	-29391
576	-29484
577	-29462
578	-29324
579	-29070
580	-28703
581	-28222
582	-27631
583	-26931
584	-26126
585	-25218
586	-24210
587	-23108
588	-21915
589	-20636
590	-19275
591	-17839
592	-16333
593	-14763
594	-13134
595	-11454
596	-9730
597	-7966
598	-6172
599	-4353
600	-2517
601	-672
602	1176
603	3019
604	4851
605	6664
606	8451
607	10204
608	11917
609	13584
610	15197
611	16750
612	18238
613	19654
614	20993
615	22249
616	23418
617	24495
618	25475
619	26356
620	27133
621	27803
622	28364
623	28814
624	29151
625	29373
626	29479
627	29470
628	29345
629	29105
630	28750
631	28283
632	27704
633	27016
634	26223
635	25326
636	24330
637	23238
638	22055
639	20785
640	19434
641	18006
642	16508
643	14944
644	13322
645	11648
646	9928
647	8168
648	6377
649	4561
650	2727
651	882
652	-966
653	-2810
654	-4644
655	-6459
656	-8249
657	-10007
658	-11725
659	-13397
660	-15017
661	-16577
662	-18072
663	-19497
664	-20845
665	-22111
666	-23290
667	-24377
668	-25369
669	-26261
670	-27050
671	-27733
672	-28306
673	-28769
674	-29118
675	-29353
676	-29473
677	-29477
678	-29365
679	-29138
680	-28796
681	-28341
682	-27775
683	-27100
684	-26318
685	-25433
686	-24448
687	-23367
688	-22194
689	-20934
690	-19591
691	-18172
692	-16681
693	-15125
694	-13509
695	-11840
696	-10125
697	-8370
698	-6582
699	-4768
700	-2936
701	-1092
702	756
703	2601
704	4436
705	6254
706	8047
707	9809
708	11532
709	13210
710	14835
711	16403
712	17906
713	19339
714	20696
715	21971
716	23160
717	24258
718	25261
719	26165
720	26966
721	27660
722	28247
723	28722
724	29084
725	29332
726	29465
727	29482
728	29384
729	29169
730	28841
731	28399
732	27845
733	27182
734	26412
735	25539
736	24565
737	23494
738	22332
739	21081
740	19748
741	18337
742	16854
743	15305
744	13696
745	12033
746	10322
747	8571
748	6787
749	4975
750	3145
751	1302
752	-546
753	-2392
754	-4228
755	-6049
756	-7845
757	-9610
758	-11338
759	-13021
760	-14653
761	-16228
762	-17739
763	-19180
764	-20545
765	-21830
766	-23029
767	-24138
768	-25152
769	-26067
770	-26880
771	-27587
772	-28186
773	-28673
774	-29049
775	-29310
776	-29456
777	-29486
778	-29401
779	-29200
780	-28884
781	-28455
782	-27913
783	-27263
784	-26505
785	-25643
786	-24680
787	-23621
788	-22468
789	-21227
790	-19903
791	-18501
792	-17026
793	-15484
794	-13881
795	-12224
796	-10519
797	-8772
798	-6991
799	-5182
800	-3354
801	-1511
802	336
803	2182
804	4020
805	5843
806	7642
807	9412
808	11144
809	12833
810	14471
811	16052
812	17570
813	19020
814	20394
815	21689
816	22898
817	24017
818	25042
819	25968
820	26793
821	27512
822	28123
823	28624
824	29012
825	29286
826	29445
827	29489
828	29416
829	29228
830	28925
831	28509
832	27981
833	27342
834	26596
835	25746
836	24795
837	23746
838	22604
839	21373
840	20058
841	18664
842	17197
843	15662
844	14066
845	12415
846	10715
847	8972
848	7195
849	5389
850	3562
851	1721
852	-126
853	-1973
854	-3812
855	-5637
856	-7439
857	-9212
858	-10949
859	-12643
860	-14287
861	-15875
862	-17401
863	-18859
864	-20242
865	-21546
866	-22765
867	-23894
868	-24930
869	-25868
870	-26704
871	-27436
872	-28059
873	-28572
874	-28973
875	-29261
876	-29433
877	-29489
878	-29430
879	-29255
880	-28966
881	-28562
882	-28046
883	-27420
884	-26686
885	-25848
886	-24908
887	-23870
888	-22738
889	-21517
890	-20211
891	-18826
892	-17367
893	-15840
894	-14251
895	-12605
896	-10910
897	-9172
898	-7398
899	-5596
900	-3771
901	-1931
902	-84
903	1763
904	3604
905	5430
906	7236
907	9012
908	10754
909	12453
910	14103
911	15698
912	17231
913	18697
914	20089
915	21402
916	22631
917	23771
918	24817
919	25767
920	26614
921	27358
922	27994
923	28520
924	28934
925	29234
926	29419
927	29489
928	29443
929	29281
930	29004
931	28614
932	28110
933	27497
934	26775
935	25948
936	25020
937	23993
938	22871
939	21660
940	20364
941	18987
942	17537
943	16017
944	14434
945	12795
946	11105
947	9372
948	7602
949	5802
950	3979
951	2140
952	294
953	-1553
954	-3395
955	-5224
956	-7032
957	-8812
958	-10558
959	-12262
960	-13918
961	-15520
962	-17060
963	-18534
964	-19934
965	-21257
966	-22495
967	-23646
968	-24703
969	-25664
970	-26523
971	-27279
972	-27927
973	-28466
974	-28892
975	-29205
976	-29404
977	-29487
978	-29454
979	-29305
980	-29041
981	-28664
982	-28173
983	-27572
984	-26862
985	-26047
986	-25130
987	-24114
988	-23003
989	-21802
990	-20515
991	-19148
992	-17705
993	-16193
994	-14617
995	-12984
996	-11299
997	-9571
998	-7804
999	-6007
1000	-4187
1001	-2350
1002	-504
1003	1344
1004	3186
1005	5017
1006	6828
1007	8611
1008	10362
1009	12071
1010	13733
1011	15341
1012	16888
1013	18370
1014	19779
1015	21110
1016	22359
1017	23520
1018	24588
1019	25560
1020	26431
1021	27198
1022	27859
1023	28410
1024	28849
1025	29176
1026	29387
1027	29483
1028	29463
1029	29328
1030	29077
1031	28712
1032	28234
1033	27646
1034	26948
1035	26145
1036	25239
1037	24234
1038	23134
1039	21943
1040	20666
1041	19307
1042	17873
1043	16368
1044	14799
1045	13172
1046	11493
1047	9769
1048	8007
1049	6213
1050	4395
1051	2559
1052	714
1053	-1134
1054	-2978
1055	-4810
1056	-6623
1057	-8410
1058	-10165
1059	-11879
1060	-13547
1061	-15161
1062	-16716
1063	-18205
1064	-19623
1065	-20963
1066	-22221
1067	-23392
1068	-24471
1069	-25454
1070	-26337
1071	-27116
1072	-27789
1073	-28353
1074	-28805
1075	-29144
1076	-29369
1077	-29478
1078	-29472
1079	-29349
1080	-29111
1081	-28759
1082	-28294
1083	-27718
1084	-27033
1085	-26242
1086	-25347
1087	-24353
1088	-23264
1089	-22083
1090	-20815
1091	-19465
1092	-18039
1093	-16542
1094	-14980
1095	-13360
1096	-11686
1097	-9967
1098	-8209
1099	-6418
1100	-4602
1101	-2768
1102	-924
1103	924
1104	2768
1105	4602
1106	6418
1107	8209
1108	9967
1109	11686
1110	13360
1111	14980
1112	16542
1113	18039
1114	19465
1115	20815
1116	22083
1117	23264
1118	24353
1119	25347
1120	26242
1121	27033
1122	27718
1123	28294
1124	28759
1125	29111
1126	29349
1127	29472
1128	29478
1129	29369
1130	29144
1131	28805
1132	28353
1133	27789
1134	27116
1135	26337
1136	25454
1137	24471
1138	23392
1139	22221
1140	20963
1141	19623
1142	18205
1143	16716
1144	15161
1145	13547
1146	11879
1147	10165
1148	8410
1149	6623
1150	4810
1151	2978
1152	1134
1153	-714
1154	-2559
1155	-4395
1156	-6213
1157	-8007
1158	-9769
1159	-11493
1160	-13172
1161	-14799
1162	-16368
1163	-17873
1164	-19307
1165	-20666
1166	-21943
1167	-23134
1168	-24234
1169	-25239
1170	-26145
1171	-26948
1172	-27646
1173	-28234
1174	-28712
1175	-29077
1176	-29328
1177	-29463
1178	-29483
1179	-29387
1180	-29176
1181	-28849
1182	-28410
1183	-27859
1184	-27198
1185	-26431
1186	-25560
1187	-24588
1188	-23520
1189	-22359
1190	-21110
1191	-19779
1192	-18370
1193	-16888
1194	-15341
1195	-13733
1196	-12071
1197	-10362
1198	-8611
1199	-6828
1200	-5017
1201	-3186
1202	-1344
1203	504
1204	2350
1205	4187
1206	6007
1207	7804
1208	9571
1209	11299
1210	12984
1211	14617
1212	16193
1213	17705
1214	19148
1215	20515
1216	21802
1217	23003
1218	24114
1219	25130
1220	26047
1221	26862
1222	27572
1223	28173
1224	28664
1225	29041
1226	29305
1227	29454
1228	29487
1229	29404
1230	29205
1231	28892
1232	28466
1233	27927
1234	27279
1235	26523
1236	25664
1237	24703
1238	23646
1239	22495
1240	21257
1241	19934
1242	18534
1243	17060
1244	15520
1245	13918
1246	12262
1247	10558
1248	8812
1249	7032
1250	5224
1251	3395
1252	1553
1253	-294
1254	-2140
1255	-3979
1256	-5802
1257	-7602
1258	-9372
1259	-11105
1260	-12795
1261	-14434
1262	-16017
1263	-17537
1264	-18987
1265	-20364
1266	-21660
1267	-22871
1268	-23993
1269	-25020
1270	-25948
1271	-26775
1272	-27497
1273	-28110
1274	-28614
1275	-29004
1276	-29281
1277	-29443
1278	-29489
1279	-29419
1280	-29234
1281	-28934
1282	-28520
1283	-27994
1284	-27358
1285	-26614
1286	-25767
1287	-24817
1288	-23771
1289	-22631
1290	-21402
1291	-20089
1292	-18697
1293	-17231
1294	-15698
1295	-14103
1296	-12453
1297	-10754
1298	-9012
1299	-7236
1300	-5430
1301	-3604
1302	-1763
1303	84
1304	1931
1305	3771
1306	5596
1307	7398
1308	9172
1309	10910
1310	12605
1311	14251
1312	15840
1313	17367
1314	18826
1315	20211
1316	21517
1317	22738
1318	23870
1319	24908
1320	25848
1321	26686
1322	27420
1323	28046
1324	28562
1325	28966
1326	29255
1327	29430
1328	29489
1329	29433
1330	29261
1331	28973
1332	28572
1333	28059
1334	27436
1335	26704
1336	25868
1337	24930
1338	23894
1339	22765
1340	21546
1341	20242
1342	18859
1343	17401
1344	15875
1345	14287
1346	12643
1347	10949
1348	9212
1349	7439
1350	5637
1351	3812
1352	1973
1353	126
1354	-1721
1355	-3562
1356	-5389
1357	-7195
1358	-8972
1359	-10715
1360	-12415
1361	-14066
1362	-15662
1363	-17197
1364	-18664
1365	-20058
1366	-21373
1367	-22604
1368	-23746
1369	-24795
1370	-25746
1371	-26596
1372	-27342
1373	-27981
1374	-28509
1375	-28925
1376	-29228
1377	-29416
1378	-29489
1379	-29445
1380	-29286
1381	-29012
1382	-28624
1383	-28123
1384	-27512
1385	-26793
1386	-25968
1387	-25042
1388	-24017
1389	-22898
1390	-21689
1391	-20394
1392	-19020
1393	-17570
1394	-16052
1395	-14471
1396	-12833
1397	-11144
1398	-9412
1399	-7642
1400	-5843
1401	-4020
1402	-2182
1403	-336
1404	1511
1405	3354
1406	5182
1407	6991
1408	8772
1409	10519
1410	12224
1411	13881
1412	15484
1413	17026
1414	18501
1415	19903
1416	21227
1417	22468
1418	23621
1419	24680
1420	25643
1421	26505
1422	27263
1423	27913
1424	28455
1425	28884
1426	29200
1427	29401
1428	29486
1429	29456
1430	29310
1431	29049
1432	28673
1433	28186
1434	27587
1435	26880
1436	26067
1437	25152
1438	24138
1439	23029
1440	21830
1441	20545
1442	19180
1443	17739
1444	16228
1445	14653
1446	13021
1447	11338
1448	9610
1449	7845
1450	6049
1451	4228
1452	2392
1453	546
1454	-1302
1455	-3145
1456	-4975
1457	-6787
1458	-8571
1459	-10322
1460	-12033
1461	-13696
1462	-15305
1463	-16854
1464	-18337
1465	-19748
1466	-21081
1467	-22332
1468	-23494
1469	-24565
1470	-25539
1471	-26412
1472	-27182
1473	-27845
1474	-28399
1475	-28841
1476	-29169
1477	-29384
1478	-29482
1479	-29465
1480	-29332
1481	-29084
1482	-28722
1483	-28247
1484	-27660
1485	-26966
1486	-26165
1487	-25261
1488	-24258
1489	-23160
1490	-21971
1491	-20696
1492	-19339
1493	-17906
1494	-16403
1495	-14835
1496	-13210
1497	-11532
1498	-9809
1499	-8047
1500	-6254
1501	-4436
1502	-2601
1503	-756
1504	1092
1505	2936
1506	4768
1507	6582
1508	8370
1509	10125
1510	11840
1511	13509
1512	15125
1513	16681
1514	18172
1515	19591
1516	20934
1517	22194
1518	23367
1519	24448
1520	25433
1521	26318
1522	27100
1523	27775
1524	28341
1525	28796
1526	29138
1527	29365
1528	29477
1529	29473
1530	29353
1531	29118
1532	28769
1533	28306
1534	27733
1535	27050
1536	26261
1537	25369
1538	24377
1539	23290
1540	22111
1541	20845
1542	19497
1543	18072
1544	16577
1545	15017
1546	13397
1547	11725
1548	10007
1549	8249
1550	6459
1551	4644
1552	2810
1553	966
1554	-882
1555	-2727
1556	-4561
1557	-6377
1558	-8168
1559	-9928
1560	-11648
1561	-13322
1562	-14944
1563	-16508
1564	-18006
1565	-19434
1566	-20785
1567	-22055
1568	-23238
1569	-24330
1570	-25326
1571	-26223
1572	-27016
1573	-27704
1574	-28283
1575	-28750
1576	-29105
1577	-29345
1578	-29470
1579	-29479
1580	-29373
1581	-29151
1582	-28814
1583	-28364
1584	-27803
1585	-27133
1586	-26356
1587	-25475
1588	-24495
1589	-23418
1590	-22249
1591	-20993
1592	-19654
1593	-18238
1594	-16750
1595	-15197
1596	-13584
1597	-11917
1598	-10204
1599	-8451
1600	-6664
1601	-4851
1602	-3019
1603	-1176
1604	672
1605	2517
1606	4353
1607	6172
1608	7966
1609	9730
1610	11454
1611	13134
1612	14763
1613	16333
1614	17839
1615	19275
1616	20636
1617	21915
1618	23108
1619	24210
1620	25218
1621	26126
1622	26931
1623	27631
1624	28222
1625	28703
1626	29070
1627	29324
1628	29462
1629	29484
1630	29391
1631	29182
1632	28858
1633	28421
1634	27873
1635	27214
1636	26449
1637	25581
1638	24611
1639	23545
1640	22386
1641	21140
1642	19810
1643	18403
1644	16923
1645	15377
1646	13770
1647	12109
1648	10401
1649	8652
1650	6868
1651	5058
1652	3228
1653	1386
1654	-462
1655	-2308
1656	-4145
1657	-5966
1658	-7764
1659	-9531
1660	-11261
1661	-12946
1662	-14580
1663	-16158
1664	-17671
1665	-19116
1666	-20485
1667	-21774
1668	-22977
1669	-24090
1670	-25108
1671	-26028
1672	-26845
1673	-27557
1674	-28161
1675	-28654
1676	-29034
1677	-29301
1678	-29452
1679	-29487
1680	-29407
1681	-29211
1682	-28901
1683	-28476
1684	-27940
1685	-27295
1686	-26542
1687	-25684
1688	-24726
1689	-23671
1690	-22522
1691	-21286
1692	-19965
1693	-18566
1694	-17094
1695	-15555
1696	-13955
1697	-12300
1698	-10597
1699	-8852
1700	-7073
1701	-5265
1702	-3437
1703	-1595
1704	252
1705	2099
1706	3937
1707	5760
1708	7561
1709	9332
1710	11066
1711	12757
1712	14397
1713	15982
1714	17503
1715	18955
1716	20333
1717	21631
1718	22845
1719	23968
1720	24997
1721	25928
1722	26758
1723	27482
1724	28098
1725	28603
1726	28997
1727	29276
1728	29440
1729	29489
1730	29422
1731	29239
1732	28942
1733	28530
1734	28007
1735	27374
1736	26633
1737	25787
1738	24840
1739	23796
1740	22658
1741	21431
1742	20119
1743	18729
1744	17265
1745	15734
1746	14140
1747	12491
1748	10793
1749	9052
1750	7276
1751	5472
1752	3646
1753	1805
1754	-42
1755	-1889
1756	-3729
1757	-5554
1758	-7358
1759	-9132
1760	-10871
1761	-12567
1762	-14214
1763	-15805
1764	-17333
1765	-18794
1766	-20181
1767	-21488
1768	-22711
1769	-23845
1770	-24885
1771	-25828
1772	-26669
1773	-27405
1774	-28033
1775	-28551
1776	-28958
1777	-29250
1778	-29428
1779	-29489
1780	-29435
1781	-29266
1782	-28981
1783	-28583
1784	-28072
1785	-27451
1786	-26722
1787	-25888
1788	-24953
1789	-23919
1790	-22791
1791	-21574
1792	-20272
1793	-18891
1794	-17435
1795	-15911
1796	-14324
1797	-12681
1798	-10988
1799	-9252
1800	-7480
1801	-5678
1802	-3854
1803	-2015
1804	-168
1805	1679
1806	3520
1807	5348
1808	7154
1809	8932
1810	10676
1811	12377
1812	14029
1813	15627
1814	17163
1815	18632
1816	20027
1817	21344
1818	22577
1819	23721
1820	24772
1821	25726
1822	26578
1823	27326
1824	27967
1825	28498
1826	28917
1827	29223
1828	29413
1829	29488
1830	29447
1831	29291
1832	29019
1833	28634
1834	28136
1835	27527
1836	26810
1837	25988
1838	25064
1839	24041
1840	22924
1841	21717
1842	20424
1843	19052
1844	17604
1845	16087
1846	14507
1847	12870
1848	11183
1849	9451
1850	7683
1851	5884
1852	4062
1853	2224
1854	378
1855	-1469
1856	-3312
1857	-5141
1858	-6950
1859	-8732
1860	-10479
1861	-12186
1862	-13844
1863	-15448
1864	-16992
1865	-18468
1866	-19872
1867	-21198
1868	-22441
1869	-23595
1870	-24657
1871	-25622
1872	-26486
1873	-27247
1874	-27900
1875	-28443
1876	-28875
1877	-29194
1878	-29397
1879	-29486
1880	-29458
1881	-29315
1882	-29056
1883	-28683
1884	-28198
1885	-27602
1886	-26897
1887	-26087
1888	-25174
1889	-24162
1890	-23056
1891	-21859
1892	-20575
1893	-19212
1894	-17772
1895	-16263
1896	-14690
1897	-13059
1898	-11377
1899	-9650
1900	-7885
1901	-6090
1902	-4270
1903	-2434
1904	-588
1905	1260
1906	3103
1907	4934
1908	6746
1909	8531
1910	10283
1911	11994
1912	13658
1913	15269
1914	16819
1915	18304
1916	19717
1917	21052
1918	22304
1919	23469
1920	24541
1921	25518
1922	26393
1923	27166
1924	27831
1925	28387
1926	28832
1927	29163
1928	29380
1929	29481
1930	29467
1931	29337
1932	29091
1933	28731
1934	28259
1935	27675
1936	26983
1937	26184
1938	25283
1939	24282
1940	23186
1941	21999
1942	20725
1943	19370
1944	17939
1945	16438
1946	14872
1947	13247
1948	11570
1949	9848
1950	8088
1951	6295
1952	4478
1953	2643
1954	798
1955	-1050
1956	-2894
1957	-4727
1958	-6541
1959	-8330
1960	-10086
1961	-11802
1962	-13472
1963	-15089
1964	-16647
1965	-18139
1966	-19560
1967	-20904
1968	-22166
1969	-23341
1970	-24424
1971	-25412
1972	-26299
1973	-27083
1974	-27761
1975	-28330
1976	-28787
1977	-29131
1978	-29361
1979	-29476
1980	-29474
1981	-29357
1982	-29125
1983	-28778
1984	-28318
1985	-27747
1986	-27067
1987	-26280
1988	-25390
1989	-24401
1990	-23315
1991	-22138
1992	-20874
1993	-19528
1994	-18106
1995	-16612
1996	-15053
1997	-13434
1998	-11763
1999	-10046
2000	-8289
2001	-6500
2002	-4685
2003	-2852
2004	-1008
2005	840
2006	2685
2007	4519
2008	6336
2009	8128
2010	9888
2011	11609
2012	13285
2013	14908
2014	16473
2015	17973
2016	19402
2017	20755
2018	22027
2019	23212
2020	24306
2021	25304
2022	26203
2023	26999
2024	27689
2025	28271
2026	28741
2027	29098
2028	29341
2029	29468
2030	29480
2031	29376
2032	29157
2033	28823
2034	28376
2035	27817
2036	27149
2037	26375
2038	25496
2039	24518
2040	23443
2041	22277
2042	21022
2043	19685
2044	18271
2045	16785
2046	15233
2047	13621
2048	11956
2049	10243
2050	8491
2051	6705
2052	4893
2053	3061
2054	1218
2055	-630
2056	-2476
2057	-4312
2058	-6131
2059	-7926
2060	-9690
2061	-11416
2062	-13097
2063	-14726
2064	-16298
2065	-17806
2066	-19243
2067	-20606
2068	-21887
2069	-23082
2070	-24186
2071	-25196
2072	-26106
2073	-26914
2074	-27616
2075	-28210
2076	-28693
2077	-29063
2078	-29319
2079	-29460
2080	-29485
2081	-29394
2082	-29188
2083	-28867
2084	-28432
2085	-27886
2086	-27231
2087	-26468
2088	-25601
2089	-24634
2090	-23570
2091	-22414
2092	-21169
2093	-19841
2094	-18435
2095	-16957
2096	-15412
2097	-13807
2098	-12148
2099	-10440
2100	-8692
2101	-6909
2102	-5100
2103	-3270
2104	-1427
2105	420
2106	2266
2107	4104
2108	5925
2109	7723
2110	9491
2111	11222
2112	12908
2113	14544
2114	16123
2115	17638
2116	19084
2117	20455
2118	21745
2119	22951
2120	24066
2121	25086
2122	26008
2123	26828
2124	27542
2125	28148
2126	28644
2127	29027
2128	29296
2129	29450
2130	29488
2131	29410
2132	29217
2133	28909
2134	28487
2135	27954
2136	27311
2137	26560
2138	25705
2139	24749
2140	23696
2141	22550
2142	21315
2143	19996
2144	18599
2145	17129
2146	15591
2147	13992
2148	12339
2149	10636
2150	8892
2151	7113
2152	5306
2153	3479
2154	1637
2155	-210
2156	-2057
2157	-3896
2158	-5719
2159	-7520
2160	-9292
2161	-11027
2162	-12719
2163	-14361
2164	-15946
2165	-17469
2166	-18923
2167	-20303
2168	-21603
2169	-22818
2170	-23944
2171	-24975
2172	-25908
2173	-26740
2174	-27466
2175	-28085
2176	-28593
2177	-28989
2178	-29271
2179	-29438
2180	-29489
2181	-29425
2182	-29245
2183	-28950
2184	-28541
2185	-28020
2186	-27389
2187	-26651
2188	-25807
2189	-24863
2190	-23820
2191	-22684
2192	-21459
2193	-20150
2194	-18761
2195	-17299
2196	-15769
2197	-14177
2198	-12529
2199	-10832
2200	-9092
2201	-7317
2202	-5513
2203	-3687
2204	-1847
2205	0
2206	1847
2207	3687
2208	5513
2209	7317
2210	9092
2211	10832
2212	12529
2213	14177
2214	15769
2215	17299
2216	18761
2217	20150
2218	21459
2219	22684
2220	23820
2221	24863
2222	25807
2223	26651
2224	27389
2225	28020
2226	28541
2227	28950
2228	29245
2229	29425
2230	29489
2231	29438
2232	29271
2233	28989
2234	28593
2235	28085
2236	27466
2237	26740
2238	25908
2239	24975
2240	23944
2241	22818
2242	21603
2243	20303
2244	18923
2245	17469
2246	15946
2247	14361
2248	12719
2249	11027
2250	9292
2251	7520
2252	5719
2253	3896
2254	2057
2255	210
2256	-1637
2257	-3479
2258	-5306
2259	-7113
2260	-8892
2261	-10636
2262	-12339
2263	-13992
2264	-15591
2265	-17129
2266	-18599
2267	-19996
2268	-21315
2269	-22550
2270	-23696
2271	-24749
2272	-25705
2273	-26560
2274	-27311
2275	-27954
2276	-28487
2277	-28909
2278	-29217
2279	-29410
2280	-29488
2281	-29450
2282	-29296
2283	-29027
2284	-28644
2285	-28148
2286	-27542
2287	-26828
2288	-26008
2289	-25086
2290	-24066
2291	-22951
2292	-21745
2293	-20455
2294	-19084
2295	-17638
2296	-16123
2297	-14544
2298	-12908
2299	-11222
2300	-9491
2301	-7723
2302	-5925
2303	-4104
2304	-2266
2305	-420
2306	1427
2307	3270
2308	5100
2309	6909
2310	8692
2311	10440
2312	12148
2313	13807
2314	15412
2315	16957
